record_id,title,year,journal,authors,doi,pubmed_id,primary_url,full_text_decision,full_text_exclusion_reason_code,full_text_status,full_text_repo_path
REC-AIBIOGU-000273,"Advancing personalized, predictive, and preventive medicine in bladder cancer: a multi-omics and machine learning approach for novel prognostic modeling, immune profiling, and therapeutic target discovery.",2025,Front Immunol,"Yan, Han; Ji, Xinyu; Li, Bohan",10.3389/fimmu.2025.1572034,40330458,https://doi.org/10.3389/fimmu.2025.1572034,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000273.pdf
REC-AIBIOGU-000275,Machine learning developed immune-related exosome signature for prognosis and immunotherapy benefit in bladder cancer.,2025,Discov Oncol,"Luo, Xiaoting; Luo, Yi",10.1007/s12672-025-02354-0,40249571,https://doi.org/10.1007/s12672-025-02354-0,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000275.pdf
REC-AIBIOGU-000276,A machine learning-based prognostic signature utilizing MSC proteomics for predicting bladder cancer prognosis and treatment response.,2025,Transl Oncol,"Zhang, Xinyu; Li, Pan; Ji, Luhua; Zhang, Yuanfeng; Zhang, Ze; Guo, Yufeng; Zhang, Luyang; Jing, Suoshi; Dong, Zhilong; Tian, Junqiang; Yang, Li; Ding, Hui; Yang, Enguang; Wang, Zhiping",10.1016/j.tranon.2025.102349,40073802,https://doi.org/10.1016/j.tranon.2025.102349,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000276.pdf
REC-AIBIOGU-000277,A CT-based interpretable deep learning signature for predicting PD-L1 expression in bladder cancer: a two-center study.,2025,Cancer Imaging,"Han, Xiaomeng; Guan, Jing; Guo, Li; Jiao, Qiyan; Wang, Kexin; Hou, Feng; Liu, Shunli; Yang, Shifeng; Huang, Chencui; Cong, Wenbin; Wang, Hexiang",10.1186/s40644-025-00849-1,40065444,https://doi.org/10.1186/s40644-025-00849-1,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000277.pdf
REC-AIBIOGU-000278,Integrative multi-omics and machine learning identify a robust signature for discriminating prognosis and therapeutic targets in bladder cancer.,2025,J Cancer,"Tan, Zhiyong; Chen, Xiaorong; Huang, Yinglong; Fu, Shi; Li, Haihao; Gong, Chen; Lv, Dihao; Yang, Chadanfeng; Wang, Jiansong; Ding, Mingxia; Wang, Haifeng",10.7150/jca.105066,39991573,https://doi.org/10.7150/jca.105066,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000278.pdf
REC-AIBIOGU-000280,Spatially-resolved analyses of muscle invasive bladder cancer microenvironment unveil a distinct fibroblast cluster associated with prognosis.,2024,Front Immunol,"Feng, Chao; Wang, Yaobang; Song, Wuyue; Liu, Tao; Mo, Han; Liu, Hui; Wu, Shulin; Qin, Zezu; Wang, Zhenxing; Tao, Yuting; He, Liangyu; Tang, Shaomei; Xie, Yuanliang; Wang, Qiuyan; Li, Tianyu",10.3389/fimmu.2024.1522582,39759522,https://doi.org/10.3389/fimmu.2024.1522582,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000280.pdf
REC-AIBIOGU-000281,Identification and validation of the nicotine metabolism-related signature of bladder cancer by bioinformatics and machine learning.,2024,Front Immunol,"Zhan, Yating; Weng, Min; Guo, Yangyang; Lv, Dingfeng; Zhao, Feng; Yan, Zejun; Jiang, Junhui; Xiao, Yanyi; Yao, Lili",10.3389/fimmu.2024.1465638,39742262,https://doi.org/10.3389/fimmu.2024.1465638,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000281.pdf
REC-AIBIOGU-000283,Development and validation of a radiomics-based nomogram for predicting pathological grade of upper urinary tract urothelial carcinoma.,2024,BMC Cancer,"Zheng, Yanghuang; Shi, Hongjin; Fu, Shi; Wang, Haifeng; Li, Xin; Li, Zhi; Hai, Bing; Zhang, Jinsong",10.1186/s12885-024-13325-z,39696125,https://doi.org/10.1186/s12885-024-13325-z,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000283.pdf
REC-AIBIOGU-000284,Comprehensive analysis of single-cell and bulk RNA sequencing reveals postoperative progression markers for non-muscle invasive bladder cancer and predicts responses to immunotherapy.,2024,Discov Oncol,"Xiao, Zhiliang; Liu, Xin; Wang, Yuan; Jiang, Sicong; Feng, Yan",10.1007/s12672-024-01548-2,39532830,https://doi.org/10.1007/s12672-024-01548-2,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000284.pdf
REC-AIBIOGU-000285,A basement membrane-related signature for prognosis and immunotherapy benefit in bladder cancer based on machine learning.,2024,Discov Oncol,"Zhang, Yunuo; Wu, Jingna; Liang, Xinhong",10.1007/s12672-024-01381-7,39382729,https://doi.org/10.1007/s12672-024-01381-7,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000285.pdf
REC-AIBIOGU-000286,Leveraging programmed cell death signature to predict clinical outcome and immunotherapy benefits in postoperative bladder cancer.,2024,Sci Rep,"Wang, Yifan; Zhang, Qi",10.1038/s41598-024-73571-w,39363008,https://doi.org/10.1038/s41598-024-73571-w,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000286.pdf
REC-AIBIOGU-000287,A platelet-related signature for predicting the prognosis and immunotherapy benefit in bladder cancer based on machine learning combinations.,2024,Transl Androl Urol,"Chen, Cheng; Zhang, Jun; Liu, Xiaoshuang; Zhuang, Qianfeng; Lu, Hao; Hou, Jianquan",10.21037/tau-24-80,39280688,https://doi.org/10.21037/tau-24-80,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000287.pdf
REC-AIBIOGU-000290,Characterization of the stem cell landscape and identification of a stemness-associated prognostic signature in bladder cancer.,2024,Cancer Cell Int,"Lin, Gaoteng; Lin, Jiamei; Wang, Hao; Wang, Liucheng; Zhan, Fangfang; Wu, Liqian; Xue, Liang; Dong, Yang; Wei, Wanqing; Liu, Lin",10.1186/s12935-024-03465-4,39182054,https://doi.org/10.1186/s12935-024-03465-4,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000290.pdf
REC-AIBIOGU-000291,Multi-DECT Image-based Intratumoral and Peritumoral Radiomics for Preoperative Prediction of Muscle Invasion in Bladder Cancer.,2024,Acad Radiol,"Hu, Mengting; Zhang, Jingyi; Cheng, Qiye; Wei, Wei; Liu, Yijun; Li, Jianying; Liu, Lei",10.1016/j.acra.2024.08.010,39168722,https://doi.org/10.1016/j.acra.2024.08.010,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000291.pdf
REC-AIBIOGU-000292,Development of prognostic model incorporating a ferroptosis/cuproptosis-related signature and mutational landscape analysis in muscle-invasive bladder cancer.,2024,BMC Cancer,"Hao, Sida; Yang, Zitong; Wang, Gang; Cai, Guofeng; Qin, Yong",10.1186/s12885-024-12741-5,39107713,https://doi.org/10.1186/s12885-024-12741-5,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000292.pdf
REC-AIBIOGU-000293,Machine learning developed an intratumor heterogeneity signature for predicting clinical outcome and immunotherapy benefit in bladder cancer.,2024,Transl Androl Urol,"Chen, Cheng; Zhang, Jun; Liu, Xiaoshuang; Zhuang, Qianfeng; Lu, Hao; Hou, Jianquan",10.21037/tau-24-5,39100839,https://doi.org/10.21037/tau-24-5,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000293.pdf
REC-AIBIOGU-000294,Exploring prognostic DNA methylation genes in bladder cancer: a comprehensive analysis.,2024,Discov Oncol,"Zhang, Jianzhong; Chen, Junyan; Xu, Manrou; Zhu, Tong",10.1007/s12672-024-01206-7,39095590,https://doi.org/10.1007/s12672-024-01206-7,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000294.pdf
REC-AIBIOGU-000296,Compressed sensing 3D T2WI radiomics model: improving diagnostic performance in muscle invasion of bladder cancer.,2024,BMC Med Imaging,"Li, Shuo; Fan, Zhichang; Guo, Junting; Li, Ding; Chen, Zeke; Zhang, Xiaoyue; Wang, Yongfang; Li, Yan; Yang, Guoqiang; Wang, Xiaochun",10.1186/s12880-024-01318-0,38886638,https://doi.org/10.1186/s12880-024-01318-0,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000296.pdf
REC-AIBIOGU-000297,"Single-cell and bulk RNA-sequence identiﬁed ﬁbroblasts signature and CD8 + T-cell - ﬁbroblast subtype predicting prognosis and immune therapeutic response of bladder cancer, based on machine learning: bioinformatics multi-omics study.",2024,Int J Surg,"Li, Jingxian; Kong, Zheng; Qi, Yuanjiong; Wang, Wei; Su, Qiang; Huang, Wei; Zhang, Zhihong; Li, Shuai; Du, E",10.1097/js9.0000000000001516,38759695,https://doi.org/10.1097/js9.0000000000001516,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000297.pdf
REC-AIBIOGU-000298,"Analysis of Bladder Cancer Staging Prediction Using Deep Residual Neural Network, Radiomics, and RNA-Seq from High-Definition CT Images.",2024,Genet Res (Camb),"Zhou, Yao; Zheng, Xingju; Sun, Zhucheng; Wang, Bo",10.1155/2024/4285171,38715622,https://doi.org/10.1155/2024/4285171,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000298.pdf
REC-AIBIOGU-000299,Predicting preoperative muscle invasion status for bladder cancer using computed tomography-based radiomics nomogram.,2024,BMC Med Imaging,"Zhang, Rui; Jia, Shijun; Zhai, Linhan; Wu, Feng; Zhang, Shuang; Li, Feng",10.1186/s12880-024-01276-7,38678222,https://doi.org/10.1186/s12880-024-01276-7,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000299.pdf
REC-AIBIOGU-000302,A Multi-Gene Signature of Non-Muscle-Invasive Bladder Cancer Identifies Patients Who Respond to Immunotherapies Including Bacillus Calmette-Guérin and Immune Checkpoint Inhibitors.,2024,Int J Mol Sci,"Baek, Seung-Woo; Leem, Sun-Hee",10.3390/ijms25073800,38612609,https://doi.org/10.3390/ijms25073800,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000302.pdf
REC-AIBIOGU-000303,Deciphering the prognostic features of bladder cancer through gemcitabine resistance and immune-related gene analysis and identifying potential small molecular drug PIK-75.,2024,Cancer Cell Int,"Cai, Tingting; Feng, Tao; Li, Guangren; Wang, Jin; Jin, Shengming; Ye, Dingwei; Zhu, Yiping",10.1186/s12935-024-03258-9,38570787,https://doi.org/10.1186/s12935-024-03258-9,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000303.pdf
REC-AIBIOGU-000304,Prediction of histopathologic grades of bladder cancer with radiomics based on MRI: Comparison with traditional MRI.,2024,Urol Oncol,"Li, Longchao; Zhang, Jing; Zhe, Xia; Tang, Min; Zhang, Li; Lei, Xiaoyan; Zhang, Xiaoling",10.1016/j.urolonc.2024.02.008,38556403,https://doi.org/10.1016/j.urolonc.2024.02.008,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000304.pdf
REC-AIBIOGU-000305,Enhancing recurrence risk prediction for bladder cancer using multi-sequence MRI radiomics.,2024,Insights Imaging,"Yang, Guoqiang; Bai, Jingjing; Hao, Min; Zhang, Lu; Fan, Zhichang; Wang, Xiaochun",10.1186/s13244-024-01662-3,38526620,https://doi.org/10.1186/s13244-024-01662-3,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000305.pdf
REC-AIBIOGU-000306,Prediction of Ki-67 expression in bladder cancer based on CT radiomics nomogram.,2024,Front Oncol,"Feng, Shengxing; Zhou, Dongsheng; Li, Yueming; Yuan, Runqiang; Kong, Jie; Jiang, Feng; Chen, Weitian; Zhang, Lijie; Gong, Mancheng",10.3389/fonc.2024.1276526,38482209,https://doi.org/10.3389/fonc.2024.1276526,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000306.pdf
REC-AIBIOGU-000307,Comprehensive analysis of mitochondria-related genes indicates that PPP2R2B is a novel biomarker and promotes the progression of bladder cancer via Wnt signaling pathway.,2024,Biol Direct,"Shen, Du; Kang, Shaosan",10.1186/s13062-024-00461-6,38409085,https://doi.org/10.1186/s13062-024-00461-6,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000307.pdf
REC-AIBIOGU-000308,Feasibility analysis of arterial CT radiomics model to predict the risk of local and metastatic recurrence after radical cystectomy for bladder cancer.,2024,Discov Oncol,"Lv, Huawang; Zhou, Xiaozhou; Liu, Yuan; Liu, Yuting; Chen, Zhiwen",10.1007/s12672-024-00880-x,38369583,https://doi.org/10.1007/s12672-024-00880-x,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000308.pdf
REC-AIBIOGU-000310,A CT-based deep learning model predicts overall survival in patients with muscle invasive bladder cancer after radical cystectomy: a multicenter retrospective cohort study.,2024,Int J Surg,"Wei, Zongjie; Xv, Yingjie; Liu, Huayun; Li, Yang; Yin, Siwen; Xie, Yongpeng; Chen, Yong; Lv, Fajin; Jiang, Qing; Li, Feng; Xiao, Mingzhao",10.1097/js9.0000000000001194,38349205,https://doi.org/10.1097/js9.0000000000001194,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000310.pdf
REC-AIBIOGU-000311,Development and validation of a CT-based deep learning radiomics nomogram to predict muscle invasion in bladder cancer.,2024,Heliyon,"Wei, Zongjie; Liu, Huayun; Xv, Yingjie; Liao, Fangtong; He, Quanhao; Xie, Yongpeng; Lv, Fajin; Jiang, Qing; Xiao, Mingzhao",10.1016/j.heliyon.2024.e24878,38304824,https://doi.org/10.1016/j.heliyon.2024.e24878,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000311.pdf
REC-AIBIOGU-000313,Preoperative CT-based deep learning radiomics model to predict lymph node metastasis and patient prognosis in bladder cancer: a two-center study.,2024,Insights Imaging,"Sun, Rui; Zhang, Meng; Yang, Lei; Yang, Shifeng; Li, Na; Huang, Yonghua; Song, Hongzheng; Wang, Bo; Huang, Chencui; Hou, Feng; Wang, Hexiang",10.1186/s13244-023-01569-5,38270647,https://doi.org/10.1186/s13244-023-01569-5,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000313.pdf
REC-AIBIOGU-000314,Radiomics nomogram for predicting disease-free survival after partial resection or radical cystectomy in patients with bladder cancer.,2024,Br J Radiol,"Cai, Qian; Huang, Yiping; Ling, Jian; Kong, Lingmin; Lin, Yingyu; Chen, Yanling; Cao, Wenxin; Liao, Yuting; Guo, Yan; Guan, Jian; Wang, Huanjun",10.1093/bjr/tqad010,38263836,https://doi.org/10.1093/bjr/tqad010,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000314.pdf
REC-AIBIOGU-000317,Genomic Biomarker Discovery in Disease Progression and Therapy Response in Bladder Cancer Utilizing Machine Learning.,2023,Cancers (Basel),"Liosis, Konstantinos Christos; Marouf, Ahmed Al; Rokne, Jon G; Ghosh, Sunita; Bismar, Tarek A; Alhajj, Reda",10.3390/cancers15194801,37835496,https://doi.org/10.3390/cancers15194801,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000317.pdf
REC-AIBIOGU-000319,Identifying possible hub genes and biological mechanisms shared between bladder cancer and inflammatory bowel disease using machine learning and integrated bioinformatics.,2023,J Cancer Res Clin Oncol,"Liu, Jianyong; Wu, Pengjie; Lai, Shicong; Wang, Jianye; Wang, Jianlong; Zhang, Yaoguang",10.1007/s00432-023-05266-0,37740761,https://doi.org/10.1007/s00432-023-05266-0,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000319.pdf
REC-AIBIOGU-000320,CT-based deep learning radiomics nomogram for the prediction of pathological grade in bladder cancer: a multicenter study.,2023,Cancer Imaging,"Song, Hongzheng; Yang, Shifeng; Yu, Boyang; Li, Na; Huang, Yonghua; Sun, Rui; Wang, Bo; Nie, Pei; Hou, Feng; Huang, Chencui; Zhang, Meng; Wang, Hexiang",10.1186/s40644-023-00609-z,37723572,https://doi.org/10.1186/s40644-023-00609-z,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000320.pdf
REC-AIBIOGU-000321,"Survival Prediction of Patients with Bladder Cancer after Cystectomy Based on Clinical, Radiomics, and Deep-Learning Descriptors.",2023,Cancers (Basel),"Sun, Di; Hadjiiski, Lubomir; Gormley, John; Chan, Heang-Ping; Caoili, Elaine M; Cohan, Richard H; Alva, Ajjai; Gulani, Vikas; Zhou, Chuan",10.3390/cancers15174372,37686647,https://doi.org/10.3390/cancers15174372,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000321.pdf
REC-AIBIOGU-000322,"Development and validation of a disulfidptosis and M2 TAM-related classifier for bladder cancer to explore tumor subtypes, immune landscape and drug treatment.",2023,J Cancer Res Clin Oncol,"Ren, Congzhe; Wang, Qihua; Xu, Zhunan; Pan, Yang; Li, Yuezheng; Liu, Xiaoqiang",10.1007/s00432-023-05352-3,37668798,https://doi.org/10.1007/s00432-023-05352-3,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000322.pdf
REC-AIBIOGU-000324,Value of the application of computed tomography-based radiomics for preoperative prediction of unfavorable pathology in initial bladder cancer.,2023,Cancer Med,"Xiong, Situ; Dong, Wentao; Deng, Zhikang; Jiang, Ming; Li, Sheng; Hu, Bing; Liu, Xiaoqiang; Chen, Luyao; Xu, Songhui; Fan, Bing; Fu, Bin",10.1002/cam4.6225,37434436,https://doi.org/10.1002/cam4.6225,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000324.pdf
REC-AIBIOGU-000326,Identification of necroptosis-related long non-coding RNAs prognostic signature and the crucial lncRNA in bladder cancer.,2023,J Cancer Res Clin Oncol,"Sun, Yi-Fei; Chen, Li; Xia, Qing-Jie; Wang, Ting-Hua",10.1007/s00432-023-04886-w,37269345,https://doi.org/10.1007/s00432-023-04886-w,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000326.pdf
REC-AIBIOGU-000327,Machine learning models combining computed tomography semantic features and selected clinical variables for accurate prediction of the pathological grade of bladder cancer.,2023,Front Oncol,"Deng, Zhikang; Dong, Wentao; Xiong, Situ; Jin, Di; Zhou, Hongzhang; Zhang, Ling; Xie, LiHan; Deng, Yaohong; Xu, Rong; Fan, Bing",10.3389/fonc.2023.1166245,37223680,https://doi.org/10.3389/fonc.2023.1166245,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000327.pdf
REC-AIBIOGU-000328,"Crosstalk of disulfidptosis-related subtypes, establishment of a prognostic signature and immune infiltration characteristics in bladder cancer based on a machine learning survival framework.",2023,Front Endocrinol (Lausanne),"Zhao, Songyun; Wang, Lanyu; Ding, Wei; Ye, Bicheng; Cheng, Chao; Shao, Jianfeng; Liu, Jinhui; Zhou, Hongyi",10.3389/fendo.2023.1180404,37152941,https://doi.org/10.3389/fendo.2023.1180404,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000328.pdf
REC-AIBIOGU-000329,An MRI-based radiomics nomogram in predicting histologic grade of non-muscle-invasive bladder cancer.,2023,Front Oncol,"Li, Longchao; Zhang, Jing; Zhe, Xia; Chang, Hongzhi; Tang, Min; Lei, Xiaoyan; Zhang, Li; Zhang, Xiaoling",10.3389/fonc.2023.1025972,37007156,https://doi.org/10.3389/fonc.2023.1025972,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000329.pdf
REC-AIBIOGU-000330,Development of a Molecular-Subtype-Associated Immune Prognostic Signature That Can Be Recognized by MRI Radiomics Features in Bladder Cancer.,2023,Bioengineering (Basel),"Liu, Shenghua; Chen, Haotian; Zheng, Zongtai; He, Yanyan; Yao, Xudong",10.3390/bioengineering10030318,36978709,https://doi.org/10.3390/bioengineering10030318,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000330.pdf
REC-AIBIOGU-000331,"Multimodal investigation of bladder cancer data based on computed tomography, whole slide imaging, and transcriptomics.",2023,Quant Imaging Med Surg,"Wu, Peng; Wu, Kai; Li, Zhe; Liu, Hanlin; Yang, Kai; Zhou, Rong; Zhou, Ziyu; Xing, Nianzeng; Wu, Song",10.21037/qims-22-679,36819263,https://doi.org/10.21037/qims-22-679,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000331.pdf
REC-AIBIOGU-000332,CT-based deep learning radiomics signature for the preoperative prediction of the muscle-invasive status of bladder cancer.,2022,Front Oncol,"Chen, Weitian; Gong, Mancheng; Zhou, Dongsheng; Zhang, Lijie; Kong, Jie; Jiang, Feng; Feng, Shengxing; Yuan, Runqiang",10.3389/fonc.2022.1019749,36544709,https://doi.org/10.3389/fonc.2022.1019749,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000332.pdf
REC-AIBIOGU-000333,Characterization of Epithelial-Mesenchymal Transition Identifies a Gene Signature for Predicting Clinical Outcomes and Therapeutic Responses in Bladder Cancer.,2022,Dis Markers,"Wang, Yicun; Zhang, Hao; Hu, Xiaopeng",10.1155/2022/9593039,36457546,https://doi.org/10.1155/2022/9593039,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000333.pdf
