record_id,study_label,title,year,journal,doi,mmat_category,screen_clear_question,screen_data_address_question,c1,c2,c3,c4,c5,rationale_c1,rationale_c2,rationale_c3,rationale_c4,rationale_c5,mmat_overall,criteria_note,applies_prediction_appraisal,probast_participants,probast_predictors,probast_outcome,probast_analysis,probast_overall_rob,probast_overall_applicability,probast_rationale,tripod_ai_data,tripod_ai_model,tripod_ai_validation,tripod_ai_transparency,tripod_ai_overall,reviewer_id,assessed_at,appraisal_note,pilot_batch
REC-AIBIOGU-000381,Lin2026,Integrated multi-omics analysis reveals folate metabolism-related genes as prognostic markers and therapeutic targets in clear cell renal cell carcinoma.,2026,BMC Cancer,10.1186/s12885-026-16397-1,non_randomized,yes,yes,cant_tell,yes,cant_tell,no,yes,TCGA-KIRC + public multi-omics integration; convenience public cohort.,Folate-metabolism gene expression and immune-phenotype features appropriately assessed.,Missing-data handling for multi-omics integration not detailed.,No formal confounder adjustment beyond cross-cohort scoring system evaluation.,Multi-omics ML-derived FMRG scoring system applied and validated as described.,low,MMAT non-randomized (Hong 2018).,yes,high,low,low,high,high,low concern,FMRG score construction with functional exploration of key genes; typical high analysis ROB from feature-heavy multi-omics pipeline.,partial,yes,yes,partial,partial,REV-ALCIDES-AI,2026-09-22,Standard multi-omics prognostic signature paper for this corpus.,batch-05
REC-AIBIOGU-000382,Lin2026,Radiomics analysis of CT imaging for predicting MIT family translocation renal cell carcinoma: a multicenter retrospective clinical study.,2026,BMC Cancer,10.1186/s12885-026-16334-2,non_randomized,yes,yes,cant_tell,yes,yes,no,yes,"Multicenter retrospective cohort n=746 (2 training centers n=539/3 validation centers n=207); rare-subtype (MIT-RCC, n=77) vs other RCC (n=669) yields marked class imbalance.",CT radiomics features (tumor + renal parenchyma ROIs) appropriately assessed.,Complete data reported for training/validation cohorts.,Age and clinical stage incorporated but class imbalance (77 vs 669) not explicitly addressed via resampling or weighting in the abstract-level description.,LASSO feature selection + logistic regression nomogram applied and externally validated across 3 additional centers.,low,MMAT non-randomized (Hong 2018).,yes,high,low,low,high,high,low concern,Genuine external multicenter validation (3 separate centers) is a strength; marked class imbalance for the rare MIT-RCC subtype raises analysis-domain concern.,yes,yes,yes,partial,adequate,REV-ALCIDES-AI,2026-09-22,Multicenter external validation across 3 additional centers; class imbalance for rare MIT-RCC subtype (77/746) is a notable analysis-domain concern.,batch-05
REC-AIBIOGU-000383,Chen2026,Integrative bulk and single-cell transcriptome analyses reveals manganese metabolism-related prognostic genes in clear cell renal cell carcinoma with experimental validation.,2026,Sci Rep,10.1038/s41598-026-57384-7,non_randomized,yes,yes,cant_tell,yes,cant_tell,no,yes,Public bulk + single-cell ccRCC transcriptomic datasets; convenience cohorts.,Manganese-metabolism gene features and immune infiltration appropriately assessed.,Missing-data handling for merged public datasets not detailed.,No formal confounder adjustment beyond nomogram covariates.,Univariate Cox + ML feature selection pipeline applied as described; RT-qPCR functional validation performed.,low,MMAT non-randomized (Hong 2018).,yes,high,low,low,high,high,low concern,2-gene (MPPED2/PLAU) risk model with nomogram; RT-qPCR validation supports biological plausibility.,partial,yes,yes,partial,partial,REV-ALCIDES-AI,2026-09-22,RT-qPCR expression validation is a relative strength typical of this corpus.,batch-05
REC-AIBIOGU-000385,Ma2026,Integrated bulk and single-cell transcriptomics reveals TREH as a novel protective biomarker and prognostic predictor in clear cell renal cell carcinoma.,2026,Front Oncol,10.3389/fonc.2026.1808369,non_randomized,yes,yes,cant_tell,yes,yes,no,yes,"TCGA-KIRC cohort with 70/30 internal train/test split; convenience public cohort, no independent external cohort.",TREH expression and clinical/pathological features appropriately assessed.,Complete data for the 70/30 internal split.,No formal confounder adjustment beyond nomogram covariates.,WGCNA + LASSO + GBM pipeline applied as described; extensive in vitro/in vivo functional validation of TREH.,low,MMAT non-randomized (Hong 2018).,yes,high,low,low,high,high,low concern,"Extensive functional validation (in vitro/in vivo) of TREH is a strength; only internal TCGA train/test split used, no independent external cohort.",partial,partial,yes,partial,partial,REV-ALCIDES-AI,2026-09-22,No independent external validation cohort reported (only internal TCGA 70/30 split); functional validation is otherwise strong.,batch-05
REC-AIBIOGU-000388,Huang2026,Decoding the Sphingolipid Landscape of Clear Cell Renal Cell Carcinoma: A Single-Cell-Guided Prognostic Model Built With 101 Machine Learning.,2026,Hum Mutat,10.1155/humu/3249360,non_randomized,yes,yes,cant_tell,yes,cant_tell,no,yes,Multiple public cohorts (GEO single-cell + Xena/ArrayExpress/ICGC bulk); convenience samples.,Sphingolipid-metabolism-related characteristic genes appropriately assessed via NMF and bulk transcriptomics.,Missing-data handling across the many merged public datasets not detailed.,No formal confounder adjustment beyond independent-cohort comparison.,101 machine-learning combinations benchmarked; final Lasso+SuperPC 12-gene signature validated across independent cohorts.,low,MMAT non-randomized (Hong 2018).,yes,high,low,low,high,high,low concern,"101-combination ML benchmarking is a hallmark of expected high analysis ROB per calibration rule 3, despite multi-cohort validation.",partial,yes,yes,partial,partial,REV-ALCIDES-AI,2026-09-22,Very large model-search space (101 ML combinations); typical high analysis ROB per frozen calibration rule 3.,batch-05
REC-AIBIOGU-000389,Liu2026,Integrated bioinformatics and experimental validation identify aging-related prognostic genes in clear cell renal cell carcinoma.,2026,Medicine (Baltimore),10.1097/md.0000000000048809,non_randomized,yes,yes,cant_tell,yes,cant_tell,no,yes,"TCGA-ccRCC cohort; convenience public cohort, no independent external validation cohort.",Aging-related DEGs and clinical outcomes appropriately assessed.,Missing-data handling not detailed.,No formal confounder adjustment beyond risk-model covariates.,ML-based screening of 7 ARGs applied as described; RT-qPCR validation performed with noted discrepancies for FOXM1 and CDKN2A.,low,MMAT non-randomized (Hong 2018).,yes,high,low,low,high,high,low concern,"RT-qPCR validation partially contradicted bioinformatic predictions for 2 of 5 tested genes (FOXM1, CDKN2A), a notable data-quality caveat.",partial,partial,yes,partial,partial,REV-ALCIDES-AI,2026-09-22,RT-qPCR discordance for FOXM1 and CDKN2A vs bioinformatic prediction should be flagged as a validation weakness; no independent external validation cohort.,batch-05
REC-AIBIOGU-000390,Li2026,Integrating Bulk and Single-Cell RNA-Seq Reveals Glycolysis-Associated Macrophages and Its Related Tumor Subgroup Signatures to Predict Prognosis and Therapy in Clear Cell Renal Cell Carcinoma.,2026,Hum Mutat,10.1155/humu/3125551,non_randomized,yes,yes,cant_tell,yes,cant_tell,no,yes,Public GEO single-cell (GSE178481) + TCGA-KIRC bulk cohort; convenience samples.,Glycolysis-macrophage subpopulation features and gene signature appropriately assessed.,Missing-data handling for merged single-cell/bulk datasets not detailed.,No formal confounder adjustment beyond risk-group stratification.,hdWGCNA + 101 ML methods pipeline applied to derive 6-gene signature as described.,low,MMAT non-randomized (Hong 2018).,yes,high,low,low,high,high,low concern,101-method ML benchmarking (as in similar papers in this batch) is a hallmark of expected high analysis ROB per calibration rule 3.,partial,yes,yes,partial,partial,REV-ALCIDES-AI,2026-09-22,Very large model-search space (101 ML combinations); typical high analysis ROB per frozen calibration rule 3.,batch-05
REC-AIBIOGU-000392,Jiang2026,Identification of a prognostic signature based on ammonia metabolism-related genes in clear cell renal cell carcinoma: an integrated analysis of bulk and single-cell transcriptomics.,2026,Front Immunol,10.3389/fimmu.2026.1765098,non_randomized,yes,yes,cant_tell,yes,cant_tell,no,yes,Public bulk + single-cell ccRCC transcriptomic datasets; convenience cohorts.,Ammonia-death-related gene features and immune infiltration appropriately assessed.,Missing-data handling for merged datasets not detailed.,No formal confounder adjustment beyond risk-group covariates.,ML-based screening pipeline applied to derive 6-gene signature; RT-qPCR validation performed.,low,MMAT non-randomized (Hong 2018).,yes,high,low,low,high,high,low concern,6-gene ammonia-metabolism signature with RT-qPCR confirmation of upregulation; typical high analysis ROB from feature-heavy pipeline.,partial,partial,yes,partial,partial,REV-ALCIDES-AI,2026-09-22,Standard ammonia-metabolism prognostic signature paper for this corpus.,batch-05
REC-AIBIOGU-000393,Dai2026,Integrating single-cell multi-omics and machine learning to reveal triaptosis heterogeneity in clear cell renal cell carcinoma.,2026,Hum Genomics,10.1186/s40246-026-00982-3,non_randomized,yes,yes,cant_tell,yes,cant_tell,no,yes,Public single-cell + bulk ccRCC transcriptomic/spatial datasets; convenience cohorts.,Triaptosis-activity features across cell populations appropriately assessed via scRNA-seq/spatial transcriptomics.,Missing-data handling for merged multi-omics datasets not detailed.,No formal confounder adjustment beyond independent-cohort model evaluation.,"10 ML algorithms benchmarked to derive a 4-gene prognostic signature, validated for prognosis, immunotherapy guidance and chemotherapy response.",low,MMAT non-randomized (Hong 2018).,yes,high,low,low,high,high,low concern,"10-algorithm ML benchmarking to derive a compact 4-gene signature; validated across multiple clinical-utility axes (prognosis, immunotherapy, chemo response).",partial,yes,yes,partial,partial,REV-ALCIDES-AI,2026-09-22,"Novel triaptosis cell-death concept (2024 discovery) applied to ccRCC; signature validated across prognosis, immunotherapy and chemosensitivity endpoints.",batch-05
REC-AIBIOGU-000394,Li2026,Integrated multi-omics analysis of neutrophil extracellular trap-related genes in renal cell carcinoma using bioinformatics and machine learning.,2026,Discov Oncol,10.1007/s12672-026-04965-7,non_randomized,yes,yes,cant_tell,yes,cant_tell,no,yes,5 pooled GEO RCC datasets; convenience cohorts spanning multiple RCC histological subtypes (not exclusively ccRCC).,"NET-related gene expression, immune infiltration and molecular subtypes appropriately assessed.",Missing-data handling for merged multi-dataset integration not detailed.,No formal confounder adjustment beyond WGCNA/ML module cross-referencing.,"LASSO/SVM-RFE/RF triple-algorithm overlap pipeline applied to derive an 8-gene NET signature, validated in independent TCGA-KIRC cohort.",low,MMAT non-randomized (Hong 2018).,yes,high,low,low,high,high,low concern,Very high reported diagnostic AUCs (0.987-0.989) for the 8-gene signature raise some concern for overoptimism typical of small-panel diagnostic classifiers; independent TCGA-KIRC validation partially mitigates.,partial,yes,yes,partial,partial,REV-ALCIDES-AI,2026-09-22,"Cohort spans multiple RCC histological subtypes (not ccRCC-exclusive per abstract), broadening applicability but reducing histologic specificity; very high reported AUCs (~0.99) warrant cautious interpretation.",batch-05
REC-AIBIOGU-000397,Tao2026,An interpretable machine learning model based on habitat radiomics combined with deep learning for predicting the WHO/ISUP grade of patients with clear cell renal cell carcinoma.,2026,BMC Med Imaging,10.1186/s12880-026-02285-4,non_randomized,yes,yes,cant_tell,yes,yes,no,yes,"Retrospective 2-institution cohort n=646, convenience sample.","Enhanced CT habitat radiomics, deep-learning and clinical features appropriately assessed.",Complete data reported for training/validation/test splits.,"Age, tumor size, and necrosis identified as independent predictors but broader confounder adjustment beyond multivariate regression unclear.","K-means habitat clustering + 2D/2.5D DL + LR fusion model applied as described, with SHAP interpretability analysis.",low,MMAT non-randomized (Hong 2018).,yes,high,low,low,high,high,low concern,Complex multi-component pipeline (habitat radiomics + DL fusion) increases analysis-domain risk despite SHAP interpretability efforts and held-out test set.,yes,yes,yes,partial,adequate,REV-ALCIDES-AI,2026-09-22,SHAP interpretability analysis is a positive transparency/reporting feature not seen in most other papers in this batch.,batch-05
